time,v(n0),v(n1),v(n2),v(n3),v(n4),v(n5),v(n6),v(n7),v(n8),v(n9)
1.47170175e-04,3.91844674e-01,3.19247936e-01,3.19269821e-01,3.16276942e-01,3.19272987e-01,3.16276435e-01,3.19277383e-01,3.16275820e-01,3.91892334e-01,3.19282538e-01
1.47180175e-04,3.92448106e-01,3.19267774e-01,3.19289946e-01,3.16281936e-01,3.19293193e-01,3.16281550e-01,3.19297692e-01,3.16281056e-01,3.92495415e-01,3.19302988e-01
1.47190175e-04,3.93059260e-01,3.19287756e-01,3.19310390e-01,3.16286879e-01,3.19313721e-01,3.16286619e-01,3.19318326e-01,3.16286248e-01,3.93106260e-01,3.19323766e-01
1.47200175e-04,3.93677387e-01,3.19308218e-01,3.19331166e-01,3.16291780e-01,3.19334585e-01,3.16291646e-01,3.19339297e-01,3.16291401e-01,3.93724110e-01,3.19344884e-01
1.47210175e-04,3.94301794e-01,3.19328856e-01,3.19352280e-01,3.16296631e-01,3.19355789e-01,3.16296628e-01,3.19360612e-01,3.16296512e-01,3.94348273e-01,3.19366351e-01
1.47220175e-04,3.94931815e-01,3.19349984e-01,3.19373747e-01,3.16301441e-01,3.19377349e-01,3.16301569e-01,3.19382285e-01,3.16301584e-01,3.94978075e-01,3.19388180e-01
1.47230175e-04,3.95566849e-01,3.19371319e-01,3.19395574e-01,3.16306202e-01,3.19399271e-01,3.16306465e-01,3.19404324e-01,3.16306615e-01,3.95612915e-01,3.19410379e-01
1.47240175e-04,3.96206316e-01,3.19393154e-01,3.19417776e-01,3.16310922e-01,3.19421570e-01,3.16311323e-01,3.19426741e-01,3.16311608e-01,3.96252206e-01,3.19432960e-01
1.47250175e-04,3.96849691e-01,3.19415225e-01,3.19440360e-01,3.16315595e-01,3.19444253e-01,3.16316136e-01,3.19449546e-01,3.16316560e-01,3.96895425e-01,3.19455931e-01
1.47260175e-04,3.97496472e-01,3.19437811e-01,3.19463342e-01,3.16320228e-01,3.19467335e-01,3.16320910e-01,3.19472752e-01,3.16321476e-01,3.97542066e-01,3.19479307e-01
1.47270175e-04,3.98146215e-01,3.19460664e-01,3.19486729e-01,3.16324816e-01,3.19490824e-01,3.16325642e-01,3.19496368e-01,3.16326351e-01,3.98191684e-01,3.19503096e-01
1.47280175e-04,3.98798493e-01,3.19484047e-01,3.19510537e-01,3.16329363e-01,3.19514735e-01,3.16330335e-01,3.19520409e-01,3.16331191e-01,3.98843845e-01,3.19527313e-01
1.47290175e-04,3.99452931e-01,3.19507728e-01,3.19534772e-01,3.16333864e-01,3.19539077e-01,3.16334986e-01,3.19544884e-01,3.16335990e-01,3.99498175e-01,3.19551967e-01
1.47300175e-04,4.00109166e-01,3.19531956e-01,3.19559454e-01,3.16338326e-01,3.19563865e-01,3.16339600e-01,3.19569806e-01,3.16340755e-01,4.00154309e-01,3.19577072e-01
1.47310175e-04,4.00766890e-01,3.19556515e-01,3.19584588e-01,3.16342745e-01,3.19589109e-01,3.16344172e-01,3.19595187e-01,3.16345479e-01,4.00811939e-01,3.19602639e-01
1.47320175e-04,4.01425800e-01,3.19581636e-01,3.19610193e-01,3.16347125e-01,3.19614824e-01,3.16348706e-01,3.19621041e-01,3.16350169e-01,4.01470760e-01,3.19628682e-01
1.47330175e-04,4.02085642e-01,3.19607121e-01,3.19636277e-01,3.16351462e-01,3.19641022e-01,3.16353199e-01,3.19647379e-01,3.16354821e-01,4.02130521e-01,3.19655212e-01
1.47340175e-04,4.02746172e-01,3.19633187e-01,3.19662857e-01,3.16355761e-01,3.19667716e-01,3.16357657e-01,3.19674216e-01,3.16359437e-01,4.02790970e-01,3.19682243e-01
1.47350175e-04,4.03407187e-01,3.19659650e-01,3.19689944e-01,3.16360017e-01,3.19694919e-01,3.16362074e-01,3.19701566e-01,3.16364016e-01,4.03451909e-01,3.19709788e-01
1.47360175e-04,4.04068485e-01,3.19686714e-01,3.19717555e-01,3.16364235e-01,3.19722645e-01,3.16366455e-01,3.19729441e-01,3.16368560e-01,4.04113133e-01,3.19737863e-01
1.47370175e-04,4.04729909e-01,3.19714208e-01,3.19745702e-01,3.16368411e-01,3.19750910e-01,3.16370797e-01,3.19757856e-01,3.16373067e-01,4.04774488e-01,3.19766481e-01
1.47380175e-04,4.05391300e-01,3.19742326e-01,3.19774402e-01,3.16372549e-01,3.19779728e-01,3.16375101e-01,3.19786827e-01,3.16377540e-01,4.05435807e-01,3.19795657e-01
1.47390175e-04,4.06052537e-01,3.19770910e-01,3.19803665e-01,3.16376647e-01,3.19809114e-01,3.16379367e-01,3.19816367e-01,3.16381975e-01,4.06096975e-01,3.19825404e-01
1.47400175e-04,4.06713495e-01,3.19800142e-01,3.19833510e-01,3.16380707e-01,3.19839080e-01,3.16383597e-01,3.19846491e-01,3.16386376e-01,4.06757864e-01,3.19855738e-01
1.47410175e-04,4.07374084e-01,3.19829874e-01,3.19863950e-01,3.16384725e-01,3.19869643e-01,3.16387789e-01,3.19877215e-01,3.16390740e-01,4.07418387e-01,3.19886674e-01
1.47420175e-04,4.08034209e-01,3.19860278e-01,3.19895002e-01,3.16388707e-01,3.19900819e-01,3.16391945e-01,3.19908552e-01,3.16395071e-01,4.08078445e-01,3.19918226e-01
1.47430175e-04,4.08693808e-01,3.19891218e-01,3.19926680e-01,3.16392646e-01,3.19932624e-01,3.16396063e-01,3.19940521e-01,3.16399367e-01,4.08737979e-01,3.19950411e-01
1.47440175e-04,4.09352809e-01,3.19922855e-01,3.19959002e-01,3.16396549e-01,3.19965073e-01,3.16400146e-01,3.19973137e-01,3.16403629e-01,4.09396914e-01,3.19983245e-01
1.47450175e-04,4.10011173e-01,3.19955067e-01,3.19991984e-01,3.16400412e-01,3.19998184e-01,3.16404189e-01,3.20006417e-01,3.16407855e-01,4.10055213e-01,3.20016746e-01
1.47460175e-04,4.10668845e-01,3.19988002e-01,3.20025645e-01,3.16404238e-01,3.20031972e-01,3.16408197e-01,3.20040377e-01,3.16412047e-01,4.10712817e-01,3.20050929e-01
1.47470175e-04,4.11325804e-01,3.20021554e-01,3.20059998e-01,3.16408024e-01,3.20066458e-01,3.16412169e-01,3.20075035e-01,3.16416204e-01,4.11369710e-01,3.20085814e-01
1.47480175e-04,4.11982011e-01,3.20055859e-01,3.20095065e-01,3.16411773e-01,3.20101656e-01,3.16416105e-01,3.20110408e-01,3.16420328e-01,4.12025851e-01,3.20121416e-01
1.47490175e-04,4.12637461e-01,3.20090819e-01,3.20130864e-01,3.16415482e-01,3.20137588e-01,3.16420004e-01,3.20146517e-01,3.16424418e-01,4.12681236e-01,3.20157755e-01
1.47500175e-04,4.13292110e-01,3.20126561e-01,3.20167407e-01,3.16419153e-01,3.20174266e-01,3.16423866e-01,3.20183373e-01,3.16428471e-01,4.13335822e-01,3.20194845e-01
1.47501425e-04,4.13373876e-01,3.20131070e-01,3.20172032e-01,3.16419608e-01,3.20178908e-01,3.16424346e-01,3.20188038e-01,3.16428974e-01,4.13417581e-01,3.20199539e-01
1.47503925e-04,4.13537345e-01,3.20140130e-01,3.20181292e-01,3.16420512e-01,3.20188201e-01,3.16425298e-01,3.20197377e-01,3.16429975e-01,4.13581035e-01,3.20208937e-01
1.47507505e-04,4.13769782e-01,3.20152934e-01,3.20193999e-01,3.16421537e-01,3.20200936e-01,3.16426393e-01,3.20210201e-01,3.16431142e-01,4.13813454e-01,3.20221827e-01
1.47512051e-04,4.14052929e-01,3.20167118e-01,3.20205862e-01,3.16420609e-01,3.20212820e-01,3.16425560e-01,3.20222222e-01,3.16430406e-01,4.14096591e-01,3.20233927e-01
1.47514903e-04,4.14217391e-01,3.20173984e-01,3.20209231e-01,3.16417959e-01,3.20216228e-01,3.16422972e-01,3.20225692e-01,3.16427880e-01,4.14261045e-01,3.20237476e-01
1.47517519e-04,4.14359505e-01,3.20179770e-01,3.20211239e-01,3.16414998e-01,3.20218269e-01,3.16420058e-01,3.20227777e-01,3.16425014e-01,4.14403113e-01,3.20239621e-01
1.47519584e-04,4.14466381e-01,3.20184271e-01,3.20212659e-01,3.16412579e-01,3.20219713e-01,3.16417674e-01,3.20229252e-01,3.16422665e-01,4.14509938e-01,3.20241139e-01
1.47521793e-04,4.14575859e-01,3.20189082e-01,3.20214151e-01,3.16409976e-01,3.20221227e-01,3.16415106e-01,3.20230799e-01,3.16420132e-01,4.14619353e-01,3.20242726e-01
1.47525008e-04,4.14726698e-01,3.20196078e-01,3.20216243e-01,3.16406151e-01,3.20223348e-01,3.16411329e-01,3.20232964e-01,3.16416403e-01,4.14770082e-01,3.20244946e-01
1.47529351e-04,4.14915534e-01,3.20205536e-01,3.20219052e-01,3.16400986e-01,3.20226190e-01,3.16406223e-01,3.20235861e-01,3.16411358e-01,4.14958746e-01,3.20247907e-01
1.47534611e-04,4.15123179e-01,3.20214632e-01,3.20222476e-01,3.16394798e-01,3.20229648e-01,3.16400099e-01,3.20239377e-01,3.16405298e-01,4.15166156e-01,3.20251488e-01
1.47538061e-04,4.15247820e-01,3.20217841e-01,3.20224741e-01,3.16390765e-01,3.20231931e-01,3.16396106e-01,3.20241695e-01,3.16401343e-01,4.15290631e-01,3.20253842e-01
1.47540440e-04,4.15328822e-01,3.20219516e-01,3.20226260e-01,3.16387957e-01,3.20233461e-01,3.16393321e-01,3.20243246e-01,3.16398582e-01,4.15371509e-01,3.20255415e-01
1.47542474e-04,4.15395025e-01,3.20220875e-01,3.20227560e-01,3.16385555e-01,3.20234767e-01,3.16390939e-01,3.20244570e-01,3.16396219e-01,4.15437604e-01,3.20256755e-01
1.47544623e-04,4.15462042e-01,3.20222296e-01,3.20228913e-01,3.16383010e-01,3.20236127e-01,3.16388412e-01,3.20245947e-01,3.16393712e-01,4.15504503e-01,3.20258148e-01
1.47547775e-04,4.15555185e-01,3.20224343e-01,3.20230902e-01,3.16379283e-01,3.20238123e-01,3.16384712e-01,3.20247967e-01,3.16390039e-01,4.15597471e-01,3.20260186e-01
1.47552354e-04,4.15680338e-01,3.20227303e-01,3.20233771e-01,3.16373872e-01,3.20240999e-01,3.16379334e-01,3.20250871e-01,3.16384697e-01,4.15722362e-01,3.20263112e-01
1.47561513e-04,4.15898544e-01,3.20233179e-01,3.20239506e-01,3.16363110e-01,3.20246736e-01,3.16368628e-01,3.20256655e-01,3.16374048e-01,4.15940041e-01,3.20268917e-01
1.47571513e-04,4.16094568e-01,3.20239592e-01,3.20245755e-01,3.16351452e-01,3.20252971e-01,3.16357014e-01,3.20262925e-01,3.16362479e-01,4.16135491e-01,3.20275184e-01
1.47581513e-04,4.16254289e-01,3.20245999e-01,3.20252010e-01,3.16339906e-01,3.20259199e-01,3.16345497e-01,3.20269172e-01,3.16350994e-01,4.16294660e-01,3.20281405e-01
1.47591513e-04,4.16384470e-01,3.20252412e-01,3.20258256e-01,3.16328458e-01,3.20265405e-01,3.16334068e-01,3.20275388e-01,3.16339583e-01,4.16424322e-01,3.20287575e-01
1.47601513e-04,4.16490553e-01,3.20258812e-01,3.20264497e-01,3.16317113e-01,3.20271599e-01,3.16322733e-01,3.20281581e-01,3.16328256e-01,4.16529928e-01,3.20293709e-01
1.47611513e-04,4.16577042e-01,3.20265205e-01,3.20270716e-01,3.16305857e-01,3.20277765e-01,3.16311479e-01,3.20287737e-01,3.16317003e-01,4.16615981e-01,3.20299792e-01
1.47621513e-04,4.16647523e-01,3.20271572e-01,3.20276918e-01,3.16294692e-01,3.20283906e-01,3.16300309e-01,3.20293865e-01,3.16305828e-01,4.16686069e-01,3.20305837e-01
1.47631513e-04,4.16704979e-01,3.20277917e-01,3.20283084e-01,3.16283603e-01,3.20290007e-01,3.16289211e-01,3.20299946e-01,3.16294720e-01,4.16743174e-01,3.20311828e-01
1.47641513e-04,4.16751754e-01,3.20284220e-01,3.20289215e-01,3.16272592e-01,3.20296071e-01,3.16278187e-01,3.20305986e-01,3.16283683e-01,4.16789640e-01,3.20317772e-01
1.47651513e-04,4.16789823e-01,3.20290488e-01,3.20295299e-01,3.16261649e-01,3.20302084e-01,3.16267226e-01,3.20311972e-01,3.16272705e-01,4.16827435e-01,3.20323656e-01
1.47661513e-04,4.16820710e-01,3.20296702e-01,3.20301337e-01,3.16250776e-01,3.20308049e-01,3.16256333e-01,3.20317908e-01,3.16261793e-01,4.16858084e-01,3.20329487e-01
1.47671513e-04,4.16845730e-01,3.20302873e-01,3.20307321e-01,3.16239964e-01,3.20313955e-01,3.16245498e-01,3.20323783e-01,3.16250938e-01,4.16882896e-01,3.20335255e-01
1.47681513e-04,4.16865861e-01,3.20308984e-01,3.20313250e-01,3.16229214e-01,3.20319805e-01,3.16234725e-01,3.20329601e-01,3.16240143e-01,4.16902847e-01,3.20340962e-01
1.47691513e-04,4.16881990e-01,3.20315046e-01,3.20319120e-01,3.16218522e-01,3.20325595e-01,3.16224008e-01,3.20335356e-01,3.16229401e-01,4.16918820e-01,3.20346605e-01
1.47692763e-04,4.16883723e-01,3.20315798e-01,3.20319850e-01,3.16217191e-01,3.20326316e-01,3.16222674e-01,3.20336072e-01,3.16228064e-01,4.16920535e-01,3.20347307e-01
1.47695263e-04,4.16887098e-01,3.20317302e-01,3.20321306e-01,3.16214529e-01,3.20327752e-01,3.16220005e-01,3.20337500e-01,3.16225389e-01,4.16923874e-01,3.20348705e-01
1.47700263e-04,4.16893272e-01,3.20320298e-01,3.20324205e-01,3.16209214e-01,3.20330611e-01,3.16214677e-01,3.20340341e-01,3.16220048e-01,4.16929981e-01,3.20351489e-01
1.47701079e-04,4.16894200e-01,3.20320785e-01,3.20324676e-01,3.16208348e-01,3.20331075e-01,3.16213809e-01,3.20340803e-01,3.16219177e-01,4.16930898e-01,3.20351942e-01
1.47702711e-04,4.16896018e-01,3.20321758e-01,3.20325617e-01,3.16206616e-01,3.20332003e-01,3.16212072e-01,3.20341725e-01,3.16217437e-01,4.16932695e-01,3.20352846e-01
1.47705976e-04,4.16899397e-01,3.20323691e-01,3.20327477e-01,3.16203150e-01,3.20333837e-01,3.16208596e-01,3.20343548e-01,3.16213952e-01,4.16936035e-01,3.20354631e-01
1.47706792e-04,4.16900159e-01,3.20324166e-01,3.20327928e-01,3.16202278e-01,3.20334282e-01,3.16207722e-01,3.20343989e-01,3.16213076e-01,4.16936788e-01,3.20355064e-01
1.47708424e-04,4.16896005e-01,3.20322982e-01,3.20325743e-01,3.16198584e-01,3.20332094e-01,3.16204034e-01,3.20341805e-01,3.16209396e-01,4.16932655e-01,3.20352892e-01
1.47709436e-04,4.16897556e-01,3.20323275e-01,3.20326858e-01,3.16197274e-01,3.20333186e-01,3.16202716e-01,3.20342895e-01,3.16208065e-01,4.16934163e-01,3.20353935e-01
1.47710449e-04,4.16906192e-01,3.20326073e-01,3.20331890e-01,3.16198331e-01,3.20338181e-01,3.16203747e-01,3.20347872e-01,3.16209066e-01,4.16942701e-01,3.20358840e-01
1.47711308e-04,4.16910744e-01,3.20327652e-01,3.20334367e-01,3.16198531e-01,3.20340652e-01,3.16203945e-01,3.20350340e-01,3.16209264e-01,4.16947251e-01,3.20361309e-01
1.47712252e-04,4.16919335e-01,3.20330086e-01,3.20338526e-01,3.16199358e-01,3.20344805e-01,3.16204768e-01,3.20354486e-01,3.16210082e-01,4.16955827e-01,3.20365432e-01
1.47713429e-04,4.16929661e-01,3.20332505e-01,3.20342598e-01,3.16199844e-01,3.20348869e-01,3.16205251e-01,3.20358544e-01,3.16210562e-01,4.16966150e-01,3.20369487e-01
1.47714890e-04,4.16945462e-01,3.20335916e-01,3.20348473e-01,3.16200802e-01,3.20354734e-01,3.16206209e-01,3.20364411e-01,3.16211520e-01,4.16981959e-01,3.20375332e-01
1.47717200e-04,4.16974132e-01,3.20340936e-01,3.20357038e-01,3.16201961e-01,3.20363286e-01,3.16207366e-01,3.20372957e-01,3.16212674e-01,4.17010643e-01,3.20383865e-01
1.47720646e-04,4.17026881e-01,3.20348768e-01,3.20370496e-01,3.16203976e-01,3.20376728e-01,3.16209387e-01,3.20386405e-01,3.16214700e-01,4.17063450e-01,3.20397286e-01
1.47726322e-04,4.17136771e-01,3.20361428e-01,3.20392245e-01,3.16206974e-01,3.20398461e-01,3.16212397e-01,3.20408143e-01,3.16217722e-01,4.17173472e-01,3.20419009e-01
1.47731942e-04,4.17271109e-01,3.20375422e-01,3.20413823e-01,3.16209556e-01,3.20420034e-01,3.16215007e-01,3.20429743e-01,3.16220362e-01,4.17308005e-01,3.20440602e-01
1.47735916e-04,4.17380312e-01,3.20390430e-01,3.20428995e-01,3.16211294e-01,3.20435206e-01,3.16216763e-01,3.20444928e-01,3.16222136e-01,4.17417346e-01,3.20455794e-01
1.47739582e-04,4.17491640e-01,3.20405153e-01,3.20444028e-01,3.16213615e-01,3.20450244e-01,3.16219111e-01,3.20459994e-01,3.16224512e-01,4.17528837e-01,3.20470867e-01
1.47742732e-04,4.17594155e-01,3.20417132e-01,3.20456410e-01,3.16215144e-01,3.20462634e-01,3.16220664e-01,3.20472404e-01,3.16226089e-01,4.17631495e-01,3.20483299e-01
1.47746298e-04,4.17717723e-01,3.20431567e-01,3.20470925e-01,3.16217107e-01,3.20477160e-01,3.16222660e-01,3.20486962e-01,3.16228119e-01,4.17755239e-01,3.20497877e-01
1.47750198e-04,4.17861489e-01,3.20446773e-01,3.20486651e-01,3.16219105e-01,3.20492902e-01,3.16224694e-01,3.20502736e-01,3.16230189e-01,4.17899193e-01,3.20513684e-01
1.47753994e-04,4.18009264e-01,3.20462257e-01,3.20502285e-01,3.16221138e-01,3.20508555e-01,3.16226770e-01,3.20518430e-01,3.16232308e-01,4.18047171e-01,3.20529413e-01
1.47758567e-04,4.18197160e-01,3.20480469e-01,3.20521052e-01,3.16223446e-01,3.20527347e-01,3.16229129e-01,3.20537269e-01,3.16234717e-01,4.18235300e-01,3.20548302e-01
1.47763254e-04,4.18399564e-01,3.20499783e-01,3.20540632e-01,3.16225880e-01,3.20546959e-01,3.16231624e-01,3.20556939e-01,3.16237274e-01,4.18437959e-01,3.20568029e-01
1.47768922e-04,4.18657050e-01,3.20522881e-01,3.20564374e-01,3.16228685e-01,3.20570744e-01,3.16234504e-01,3.20580793e-01,3.16240228e-01,4.18695737e-01,3.20591962e-01
1.47775294e-04,4.18960743e-01,3.20549595e-01,3.20591539e-01,3.16231886e-01,3.20597963e-01,3.16237799e-01,3.20608104e-01,3.16243618e-01,4.18999767e-01,3.20619370e-01
1.47783403e-04,4.19367104e-01,3.20583636e-01,3.20626459e-01,3.16235797e-01,3.20632960e-01,3.16241836e-01,3.20643220e-01,3.16247778e-01,4.19406524e-01,3.20654626e-01
1.47793403e-04,4.19893313e-01,3.20626803e-01,3.20670463e-01,3.16240622e-01,3.20677072e-01,3.16246831e-01,3.20687496e-01,3.16252943e-01,4.19933203e-01,3.20699094e-01
1.47803403e-04,4.20443283e-01,3.20670499e-01,3.20715259e-01,3.16245272e-01,3.20721984e-01,3.16251660e-01,3.20732580e-01,3.16257948e-01,4.20483587e-01,3.20744386e-01
1.47813403e-04,4.21011800e-01,3.20715461e-01,3.20761117e-01,3.16249915e-01,3.20767968e-01,3.16256495e-01,3.20778752e-01,3.16262975e-01,4.21052484e-01,3.20790781e-01
1.47823403e-04,4.21595915e-01,3.20761039e-01,3.20807842e-01,3.16254402e-01,3.20814825e-01,3.16261180e-01,3.20825800e-01,3.16267856e-01,4.21636917e-01,3.20838066e-01
1.47833403e-04,4.22191775e-01,3.20807922e-01,3.20855679e-01,3.16258892e-01,3.20862802e-01,3.16265879e-01,3.20873980e-01,3.16272763e-01,4.22233063e-01,3.20886494e-01
1.47843403e-04,4.22797676e-01,3.20855506e-01,3.20904452e-01,3.16263242e-01,3.20911720e-01,3.16270441e-01,3.20923105e-01,3.16277536e-01,4.22839195e-01,3.20935875e-01
1.47853403e-04,4.23410727e-01,3.20904429e-01,3.20954387e-01,3.16267600e-01,3.20961804e-01,3.16275020e-01,3.20973408e-01,3.16282336e-01,4.23452448e-01,3.20986443e-01
1.47863403e-04,4.24030118e-01,3.20954133e-01,3.21005328e-01,3.16271827e-01,3.21012896e-01,3.16279471e-01,3.21024719e-01,3.16287011e-01,4.24071992e-01,3.21038026e-01
1.47873403e-04,4.24653612e-01,3.21005214e-01,3.21057477e-01,3.16276064e-01,3.21065202e-01,3.16283942e-01,3.21077252e-01,3.16291716e-01,4.24695619e-01,3.21090839e-01
1.47883403e-04,4.25281032e-01,3.21057151e-01,3.21110697e-01,3.16280180e-01,3.21118581e-01,3.16288293e-01,3.21130859e-01,3.16296300e-01,4.25323132e-01,3.21144730e-01
1.47893403e-04,4.25910575e-01,3.21110502e-01,3.21165173e-01,3.16284307e-01,3.21173220e-01,3.16292661e-01,3.21185735e-01,3.16300911e-01,4.25952755e-01,3.21199894e-01
1.47903403e-04,4.26542508e-01,3.21164786e-01,3.21220787e-01,3.16288320e-01,3.21228999e-01,3.16296917e-01,3.21241750e-01,3.16305408e-01,4.26584734e-01,3.21256201e-01
1.47913403e-04,4.27175301e-01,3.21220522e-01,3.21277704e-01,3.16292343e-01,3.21286083e-01,3.16301189e-01,3.21299078e-01,3.16309930e-01,4.27217569e-01,3.21313828e-01
1.47923403e-04,4.27809530e-01,3.21277264e-01,3.21335826e-01,3.16296257e-01,3.21344373e-01,3.16305353e-01,3.21357613e-01,3.16314344e-01,4.27851814e-01,3.21372662e-01
1.47933403e-04,4.28443831e-01,3.21335499e-01,3.21395301e-01,3.16300178e-01,3.21404018e-01,3.16309531e-01,3.21417509e-01,3.16318780e-01,4.28486130e-01,3.21432865e-01
1.47943403e-04,4.29078998e-01,3.21394816e-01,3.21456048e-01,3.16303995e-01,3.21464937e-01,3.16313606e-01,3.21478680e-01,3.16323112e-01,4.29121291e-01,3.21494341e-01
1.47953403e-04,4.29713752e-01,3.21455667e-01,3.21518198e-01,3.16307818e-01,3.21527261e-01,3.16317691e-01,3.21541263e-01,3.16327463e-01,4.29756043e-01,3.21557236e-01
1.47963403e-04,4.30349045e-01,3.21517675e-01,3.21581691e-01,3.16311540e-01,3.21590927e-01,3.16321679e-01,3.21605189e-01,3.16331713e-01,4.30391316e-01,3.21621474e-01
1.47973403e-04,4.30983636e-01,3.21581263e-01,3.21646639e-01,3.16315265e-01,3.21656051e-01,3.16325676e-01,3.21670578e-01,3.16335980e-01,4.31025894e-01,3.21687180e-01
1.47983403e-04,4.31618590e-01,3.21646083e-01,3.21712999e-01,3.16318893e-01,3.21722586e-01,3.16329577e-01,3.21737379e-01,3.16340152e-01,4.31660818e-01,3.21754298e-01
1.47993403e-04,4.32252672e-01,3.21712529e-01,3.21780866e-01,3.16322521e-01,3.21790634e-01,3.16333482e-01,3.21805696e-01,3.16344336e-01,4.32294878e-01,3.21822939e-01
1.48003403e-04,4.32887031e-01,3.21780283e-01,3.21850216e-01,3.16326055e-01,3.21860165e-01,3.16337295e-01,3.21875495e-01,3.16348428e-01,4.32929204e-01,3.21893062e-01
1.48013403e-04,4.33520421e-01,3.21849713e-01,3.21921131e-01,3.16329586e-01,3.21931261e-01,3.16341111e-01,3.21946867e-01,3.16352530e-01,4.33562569e-01,3.21964763e-01
1.48023403e-04,4.34154060e-01,3.21920527e-01,3.21993601e-01,3.16333027e-01,3.22003910e-01,3.16344840e-01,3.22019795e-01,3.16356544e-01,4.34196170e-01,3.22038018e-01
1.48033403e-04,4.34786671e-01,3.21993067e-01,3.22067692e-01,3.16336460e-01,3.22078185e-01,3.16348566e-01,3.22094354e-01,3.16360563e-01,4.34828753e-01,3.22112910e-01
1.48043403e-04,4.35419531e-01,3.22067072e-01,3.22143412e-01,3.16339807e-01,3.22154088e-01,3.16352207e-01,3.22170542e-01,3.16364498e-01,4.35461575e-01,3.22189431e-01
1.48053403e-04,4.36051330e-01,3.22142858e-01,3.22220815e-01,3.16343143e-01,3.22231676e-01,3.16355844e-01,3.22248419e-01,3.16368436e-01,4.36093348e-01,3.22267648e-01
1.48063403e-04,4.36683396e-01,3.22220185e-01,3.22299921e-01,3.16346395e-01,3.22310967e-01,3.16359399e-01,3.22327999e-01,3.16372292e-01,4.36725378e-01,3.22347568e-01
1.48073403e-04,4.37314383e-01,3.22299350e-01,3.22380771e-01,3.16349633e-01,3.22392003e-01,3.16362945e-01,3.22409331e-01,3.16376147e-01,4.37356339e-01,3.22429246e-01
1.48083403e-04,4.37945668e-01,3.22380136e-01,3.22463401e-01,3.16352789e-01,3.22474820e-01,3.16366413e-01,3.22492443e-01,3.16379922e-01,4.37987587e-01,3.22512701e-01
1.48093403e-04,4.38575861e-01,3.22462820e-01,3.22547838e-01,3.16355928e-01,3.22559446e-01,3.16369869e-01,3.22577372e-01,3.16383693e-01,4.38617754e-01,3.22597978e-01
1.48103403e-04,4.39206384e-01,3.22547207e-01,3.22634134e-01,3.16358988e-01,3.22645930e-01,3.16373249e-01,3.22664159e-01,3.16387391e-01,4.39248242e-01,3.22685112e-01
1.48113403e-04,4.39835806e-01,3.22633550e-01,3.22722303e-01,3.16362028e-01,3.22734288e-01,3.16376613e-01,3.22752827e-01,3.16391080e-01,4.39877640e-01,3.22774134e-01
1.48123403e-04,4.40465594e-01,3.22721679e-01,3.22812408e-01,3.16364992e-01,3.22824582e-01,3.16379904e-01,3.22843432e-01,3.16394697e-01,4.40507394e-01,3.22865090e-01
1.48133403e-04,4.41094275e-01,3.22811828e-01,3.22904454e-01,3.16367932e-01,3.22916820e-01,3.16383176e-01,3.22935984e-01,3.16398302e-01,4.41136050e-01,3.22958000e-01
1.48143403e-04,4.41723357e-01,3.22903846e-01,3.22998517e-01,3.16370798e-01,3.23011073e-01,3.16386378e-01,3.23030555e-01,3.16401840e-01,4.41765099e-01,3.23052926e-01
1.48153403e-04,4.42351323e-01,3.22997949e-01,3.23094589e-01,3.16373638e-01,3.23107338e-01,3.16389559e-01,3.23127142e-01,3.16405364e-01,4.42393042e-01,3.23149875e-01
1.48163403e-04,4.42979727e-01,3.23094005e-01,3.23192758e-01,3.16376406e-01,3.23205700e-01,3.16392672e-01,3.23225828e-01,3.16408823e-01,4.43021413e-01,3.23248922e-01
1.48173403e-04,4.43607007e-01,3.23192211e-01,3.23293007e-01,3.16379144e-01,3.23306144e-01,3.16395761e-01,3.23326599e-01,3.16412264e-01,4.43648671e-01,3.23350061e-01
1.48183403e-04,4.44234761e-01,3.23292457e-01,3.23395436e-01,3.16381813e-01,3.23408769e-01,3.16398784e-01,3.23429552e-01,3.16415642e-01,4.44276393e-01,3.23453378e-01
1.48193403e-04,4.44861383e-01,3.23394921e-01,3.23500017e-01,3.16384449e-01,3.23513547e-01,3.16401780e-01,3.23534664e-01,3.16419000e-01,4.44902994e-01,3.23558861e-01
1.48203403e-04,4.45488515e-01,3.23499509e-01,3.23606861e-01,3.16387017e-01,3.23620587e-01,3.16404713e-01,3.23642041e-01,3.16422297e-01,4.45530095e-01,3.23666605e-01
1.48213403e-04,4.46114506e-01,3.23606384e-01,3.23715930e-01,3.16389549e-01,3.23729854e-01,3.16407616e-01,3.23751649e-01,3.16425570e-01,4.46156064e-01,3.23776587e-01
1.48223403e-04,4.46741042e-01,3.23715471e-01,3.23827347e-01,3.16392016e-01,3.23841469e-01,3.16410458e-01,3.23863607e-01,3.16428785e-01,4.46782571e-01,3.23888915e-01
1.48233403e-04,4.47366414e-01,3.23826915e-01,3.23941061e-01,3.16394443e-01,3.23955380e-01,3.16413265e-01,3.23977866e-01,3.16431974e-01,4.47407924e-01,3.24003553e-01
1.48243403e-04,4.47992448e-01,3.23940666e-01,3.24057223e-01,3.16396814e-01,3.24071741e-01,3.16416021e-01,3.24094576e-01,3.16435115e-01,4.48033931e-01,3.24120639e-01
